"VIDEO","TOTAL_COUNT","UPWARD","DOWNWARD","LATERAL","WINDOW","OVERLAP"
"192_168_4_5-2020-09-19_08-15-01","42.0","9.0","9.0","24.0","13","1"
"192_168_4_5-2020-09-19_15-00-01","1291.0","584.0","569.0","138.0","23","1"
"192_168_4_5-2020-09-25_17-45-01","54.0","22.0","21.0","11.0","13","1"
"192_168_4_5-2020-09-24_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-19_11-30-01","93.0","42.0","37.0","14.0","13","3"
"192_168_4_5-2020-10-02_10-45-01","119.0","38.0","44.0","37.0","13","1"
"192_168_4_5-2020-09-30_08-00-01","119.0","51.0","59.0","9.0","13","5"
"192_168_4_5-2020-09-15_12-30-01","354.0","159.0","148.0","47.0","21","1"
"192_168_4_5-2020-09-21_19-30-01","1.0","0.0","1.0","0.0","13","1"
"192_168_4_5-2020-09-01_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_11-00-01","1233.0","544.0","583.0","106.0","15","1"
"192_168_4_5-2020-10-01_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_10-30-01","65.0","20.0","26.0","19.0","13","1"
"192_168_4_5-2020-09-04_08-30-01","21.0","3.0","17.0","1.0","13","1"
"192_168_4_5-2020-09-14_18-00-01","922.0","380.0","454.0","88.0","21","1"
"192_168_4_5-2020-08-28_11-30-01","2217.0","925.0","997.0","295.0","13","5"
"192_168_4_5-2020-09-21_15-30-01","1665.0","749.0","754.0","162.0","17","5"
"192_168_4_5-2020-09-20_15-30-02","1721.0","711.0","670.0","340.0","21","5"
"192_168_4_5-2020-09-04_17-45-01","731.0","303.0","363.0","65.0","15","3"
"192_168_4_5-2020-09-05_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-21_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_14-30-01","799.0","329.0","323.0","147.0","23","1"
"192_168_4_5-2020-09-18_15-30-01","49.0","11.0","19.0","19.0","13","1"
"192_168_4_5-2020-08-28_16-45-01","1642.0","708.0","772.0","162.0","23","1"
"192_168_4_5-2020-08-27_17-30-01","1123.0","467.0","474.0","182.0","27","9"
"192_168_4_5-2020-10-02_13-30-01","213.0","79.0","90.0","44.0","13","1"
"192_168_4_5-2020-09-09_08-15-01","89.0","30.0","37.0","22.0","13","1"
"192_168_4_5-2020-08-30_17-45-01","1618.0","648.0","732.0","238.0","21","3"
"192_168_4_5-2020-09-29_22-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-17_15-00-01","589.0","221.0","343.0","25.0","15","3"
"192_168_4_5-2020-09-26_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_12-45-01","987.0","460.0","448.0","79.0","25","3"
"192_168_4_5-2020-10-01_23-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_17-15-01","2958.0","1225.0","1252.0","481.0","27","11"
"192_168_4_5-2020-08-28_18-45-01","2812.0","1101.0","1305.0","406.0","13","5"
"192_168_4_5-2020-09-06_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_16-30-01","652.0","223.0","314.0","115.0","13","3"
"192_168_4_5-2020-09-27_15-00-01","874.0","356.0","387.0","131.0","21","5"
"192_168_4_5-2020-09-30_11-45-02","2374.0","1085.0","1081.0","208.0","17","3"
"192_168_4_5-2020-09-26_12-45-01","36.0","13.0","18.0","5.0","13","1"
"192_168_4_5-2020-08-30_12-45-01","1825.0","844.0","809.0","172.0","21","5"
"192_168_4_5-2020-09-04_19-45-01","1061.0","471.0","470.0","120.0","13","3"
"192_168_4_5-2020-09-11_14-30-02","839.0","360.0","340.0","139.0","27","1"
"192_168_4_5-2020-09-06_10-00-01","300.0","135.0","143.0","22.0","13","3"
"192_168_4_5-2020-09-23_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-05_15-30-01","2576.0","1074.0","1112.0","390.0","15","5"
"192_168_4_5-2020-09-15_17-30-01","1962.0","670.0","854.0","438.0","15","5"
"192_168_4_5-2020-09-03_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-15_21-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-01_15-45-01","55.0","13.0","34.0","8.0","13","1"
"192_168_4_5-2020-08-27_19-45-01","1665.0","631.0","697.0","337.0","17","3"
"192_168_4_5-2020-09-24_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_08-30-01","105.0","50.0","39.0","16.0","15","5"
"192_168_4_5-2020-08-25_08-30-01","945.0","394.0","409.0","142.0","13","1"
"192_168_4_5-2020-08-30_18-45-01","2359.0","992.0","1048.0","319.0","15","5"
"192_168_4_5-2020-09-01_09-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_13-30-01","1800.0","787.0","800.0","213.0","19","1"
"192_168_4_5-2020-09-26_21-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_18-30-01","749.0","287.0","313.0","149.0","15","5"
"192_168_4_5-2020-09-13_09-00-01","50.0","17.0","25.0","8.0","13","1"
"192_168_4_5-2020-09-18_12-30-01","147.0","62.0","68.0","17.0","13","1"
"192_168_4_5-2020-09-01_12-45-01","703.0","284.0","289.0","130.0","23","1"
"192_168_4_5-2020-09-20_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-24_18-15-02","1308.0","527.0","623.0","158.0","27","3"
"192_168_4_5-2020-10-03_10-15-01","290.0","141.0","144.0","5.0","13","1"
"192_168_4_5-2020-09-19_21-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_20-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_11-15-01","1340.0","593.0","620.0","127.0","15","1"
"192_168_4_5-2020-09-17_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-22_13-15-01","1231.0","573.0","559.0","99.0","27","5"
"192_168_4_5-2020-09-13_19-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-28_14-15-01","982.0","412.0","425.0","145.0","27","9"
"192_168_4_5-2020-09-16_16-45-01","1332.0","558.0","658.0","116.0","23","1"
"192_168_4_5-2020-08-24_12-45-01","1041.0","460.0","489.0","92.0","23","1"
"192_168_4_5-2020-09-01_12-30-01","788.0","318.0","360.0","110.0","25","5"
"192_168_4_5-2020-08-29_16-30-01","1316.0","517.0","639.0","160.0","21","3"
"192_168_4_5-2020-09-12_09-45-01","112.0","36.0","63.0","13.0","13","3"
"192_168_4_5-2020-09-14_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_20-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-30_07-45-01","59.0","21.0","28.0","10.0","13","3"
"192_168_4_5-2020-09-17_12-45-01","1160.0","469.0","507.0","184.0","19","1"
"192_168_4_5-2020-09-27_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_15-45-02","1194.0","447.0","585.0","162.0","13","3"
"192_168_4_5-2020-09-11_21-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_17-30-01","2509.0","1000.0","1234.0","275.0","15","5"
"192_168_4_5-2020-09-06_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_09-00-01","68.0","24.0","25.0","19.0","13","1"
"192_168_4_5-2020-09-15_12-45-01","505.0","235.0","247.0","23.0","23","1"
"192_168_4_5-2020-09-21_17-15-01","1044.0","492.0","470.0","82.0","25","5"
"192_168_4_5-2020-09-26_07-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_16-15-01","847.0","324.0","440.0","83.0","13","3"
"192_168_4_5-2020-09-22_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_08-15-01","214.0","86.0","117.0","11.0","13","1"
"192_168_4_5-2020-09-22_11-00-02","3025.0","1264.0","1237.0","524.0","13","5"
"192_168_4_5-2020-09-06_16-15-01","904.0","352.0","478.0","74.0","13","3"
"192_168_4_5-2020-09-16_19-15-01","519.0","205.0","216.0","98.0","15","1"
"192_168_4_5-2020-09-13_13-15-01","956.0","442.0","436.0","78.0","21","3"
"192_168_4_5-2020-09-07_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_16-15-01","409.0","170.0","189.0","50.0","13","1"
"192_168_4_5-2020-10-03_10-30-02","661.0","294.0","328.0","39.0","13","1"
"192_168_4_5-2020-09-20_18-45-01","322.0","100.0","159.0","63.0","13","5"
"192_168_4_5-2020-09-03_10-45-01","193.0","82.0","98.0","13.0","13","3"
"192_168_4_5-2020-09-28_16-00-01","844.0","331.0","384.0","129.0","13","3"
"192_168_4_5-2020-09-08_15-15-01","1424.0","552.0","592.0","280.0","25","7"
"192_168_4_5-2020-09-29_11-30-01","1299.0","642.0","610.0","47.0","25","3"
"192_168_4_5-2020-09-23_13-00-01","1093.0","437.0","460.0","196.0","21","3"
"192_168_4_5-2020-09-28_10-15-01","1925.0","898.0","937.0","90.0","13","3"
"192_168_4_5-2020-09-01_16-15-01","1688.0","654.0","809.0","225.0","13","5"
"192_168_4_5-2020-09-17_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-10_14-45-01","2339.0","971.0","997.0","371.0","25","9"
"192_168_4_5-2020-09-29_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-23_08-45-01","181.0","73.0","83.0","25.0","13","5"
"192_168_4_5-2020-08-27_17-15-01","4969.0","2172.0","2211.0","586.0","27","13"
"192_168_4_5-2020-10-01_19-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-07_12-45-01","452.0","207.0","206.0","39.0","23","1"
"192_168_4_5-2020-09-03_17-45-02","236.0","60.0","117.0","59.0","13","1"
"192_168_4_5-2020-09-07_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_18-30-01","536.0","164.0","269.0","103.0","15","1"
"192_168_4_5-2020-09-10_23-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-28_07-00-02","1.0","1.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_10-15-01","3061.0","1341.0","1341.0","379.0","13","5"
"192_168_4_5-2020-09-07_08-15-01","4.0","2.0","2.0","0.0","13","1"
"192_168_4_5-2020-08-24_21-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_14-30-01","2085.0","959.0","905.0","221.0","13","5"
"192_168_4_5-2020-09-14_15-30-02","1228.0","553.0","550.0","125.0","23","1"
"192_168_4_5-2020-09-30_22-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-12_12-00-01","1096.0","497.0","507.0","92.0","27","1"
"192_168_4_5-2020-09-25_11-15-01","864.0","404.0","413.0","47.0","13","3"
"192_168_4_5-2020-09-16_16-15-01","771.0","310.0","403.0","58.0","13","5"
"192_168_4_5-2020-09-24_07-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-31_16-30-01","670.0","269.0","286.0","115.0","15","1"
"192_168_4_5-2020-08-27_13-15-01","867.0","382.0","401.0","84.0","27","9"
"192_168_4_5-2020-09-25_16-30-01","61.0","28.0","25.0","8.0","13","1"
"192_168_4_5-2020-08-27_16-00-01","1057.0","479.0","476.0","102.0","25","1"
"192_168_4_5-2020-09-26_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-26_11-30-01","17.0","0.0","13.0","4.0","13","1"
"192_168_4_5-2020-09-10_17-30-01","346.0","75.0","240.0","31.0","13","3"
"192_168_4_5-2020-08-24_14-30-01","1406.0","561.0","571.0","274.0","19","1"
"192_168_4_5-2020-09-10_16-45-01","1448.0","610.0","695.0","143.0","17","5"
"192_168_4_5-2020-09-20_09-45-01","350.0","162.0","177.0","11.0","13","1"
"192_168_4_5-2020-08-27_16-30-02","1438.0","563.0","587.0","288.0","21","3"
"192_168_4_5-2020-08-24_11-45-01","1977.0","866.0","931.0","180.0","15","3"
"192_168_4_5-2020-09-24_17-45-01","979.0","374.0","429.0","176.0","15","1"
"192_168_4_5-2020-09-27_12-15-01","999.0","449.0","496.0","54.0","27","9"
"192_168_4_5-2020-09-13_14-15-01","293.0","99.0","139.0","55.0","23","1"
"192_168_4_5-2020-09-06_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_11-45-01","1150.0","423.0","466.0","261.0","15","3"
"192_168_4_5-2020-09-29_10-00-01","796.0","378.0","373.0","45.0","13","1"
"192_168_4_5-2020-09-07_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-24_20-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_11-15-01","1039.0","500.0","513.0","26.0","21","1"
"192_168_4_5-2020-09-30_13-45-01","795.0","330.0","311.0","154.0","25","7"
"192_168_4_5-2020-09-21_11-15-01","117.0","41.0","63.0","13.0","13","1"
"192_168_4_5-2020-09-01_19-30-01","248.0","70.0","168.0","10.0","13","1"
"192_168_4_5-2020-09-07_14-15-01","2302.0","994.0","960.0","348.0","27","11"
"192_168_4_5-2020-09-23_07-45-01","106.0","48.0","39.0","19.0","13","5"
"192_168_4_5-2020-10-02_13-15-01","87.0","29.0","39.0","19.0","13","1"
"192_168_4_5-2020-09-26_11-45-01","14.0","2.0","8.0","4.0","13","1"
"192_168_4_5-2020-10-01_16-30-01","104.0","37.0","59.0","8.0","13","1"
"192_168_4_5-2020-08-25_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-20_11-00-01","550.0","275.0","249.0","26.0","13","1"
"192_168_4_5-2020-08-29_08-30-01","199.0","90.0","93.0","16.0","19","1"
"192_168_4_5-2020-08-29_10-00-01","827.0","336.0","338.0","153.0","13","5"
"192_168_4_5-2020-09-16_07-30-02","20.0","11.0","7.0","2.0","13","1"
"192_168_4_5-2020-09-03_17-00-01","1616.0","661.0","690.0","265.0","21","3"
"192_168_4_5-2020-08-31_13-15-01","717.0","303.0","328.0","86.0","13","5"
"192_168_4_5-2020-09-11_14-15-02","639.0","266.0","312.0","61.0","27","3"
"192_168_4_5-2020-09-06_07-45-01","54.0","23.0","24.0","7.0","15","1"
"192_168_4_5-2020-09-10_07-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_16-45-01","73.0","23.0","40.0","10.0","13","1"
"192_168_4_5-2020-08-29_15-00-02","2616.0","1102.0","1054.0","460.0","25","13"
"192_168_4_5-2020-09-12_11-00-02","681.0","293.0","327.0","61.0","13","3"
"192_168_4_5-2020-09-28_11-30-01","2431.0","1150.0","1105.0","176.0","13","5"
"192_168_4_5-2020-09-10_15-45-01","1639.0","658.0","751.0","230.0","17","3"
"192_168_4_5-2020-09-29_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_09-30-01","173.0","62.0","82.0","29.0","13","5"
"192_168_4_5-2020-08-24_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-11_08-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_10-00-01","15.0","1.0","5.0","9.0","13","1"
"192_168_4_5-2020-10-02_22-15-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-01_17-45-01","233.0","73.0","140.0","20.0","21","1"
"192_168_4_5-2020-09-29_15-30-02","2273.0","972.0","944.0","357.0","13","5"
"192_168_4_5-2020-09-14_13-00-01","1597.0","700.0","735.0","162.0","25","11"
"192_168_4_5-2020-09-19_09-15-01","7.0","3.0","2.0","2.0","13","1"
"192_168_4_5-2020-08-24_12-00-01","1589.0","639.0","662.0","288.0","25","3"
"192_168_4_5-2020-10-02_13-45-01","64.0","17.0","27.0","20.0","13","1"
"192_168_4_5-2020-09-01_15-30-01","2094.0","882.0","969.0","243.0","21","3"
"192_168_4_5-2020-09-14_14-15-01","671.0","278.0","330.0","63.0","25","5"
"192_168_4_5-2020-09-18_12-45-01","965.0","437.0","460.0","68.0","13","3"
"192_168_4_5-2020-09-13_13-00-01","539.0","234.0","246.0","59.0","25","5"
"192_168_4_5-2020-09-21_18-45-01","905.0","386.0","440.0","79.0","13","3"
"192_168_4_5-2020-09-01_18-30-01","160.0","55.0","95.0","10.0","15","3"
"192_168_4_5-2020-09-09_15-45-02","1030.0","433.0","437.0","160.0","23","1"
"192_168_4_5-2020-09-03_10-15-02","469.0","184.0","219.0","66.0","13","5"
"192_168_4_5-2020-09-09_12-45-02","471.0","208.0","233.0","30.0","23","1"
"192_168_4_5-2020-09-04_13-00-02","1273.0","481.0","518.0","274.0","25","9"
"192_168_4_5-2020-09-24_16-30-02","863.0","358.0","430.0","75.0","15","3"
"192_168_4_5-2020-09-22_07-45-01","91.0","33.0","41.0","17.0","13","5"
"192_168_4_5-2020-08-31_17-15-01","199.0","63.0","78.0","58.0","13","1"
"192_168_4_5-2020-09-30_14-00-01","687.0","280.0","333.0","74.0","25","5"
"192_168_4_5-2020-09-02_19-00-01","972.0","415.0","440.0","117.0","13","3"
"192_168_4_5-2020-09-12_08-00-01","46.0","25.0","14.0","7.0","13","1"
"192_168_4_5-2020-08-26_14-00-01","1125.0","468.0","503.0","154.0","25","3"
"192_168_4_5-2020-09-04_21-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_11-30-01","190.0","93.0","89.0","8.0","13","1"
"192_168_4_5-2020-09-16_19-45-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-25_19-45-01","2966.0","1232.0","1262.0","472.0","13","5"
"192_168_4_5-2020-08-31_15-00-01","48.0","5.0","34.0","9.0","13","1"
"192_168_4_5-2020-08-30_15-45-02","5278.0","2333.0","2415.0","530.0","25","17"
"192_168_4_5-2020-09-08_07-30-01","24.0","11.0","13.0","0.0","13","1"
"192_168_4_5-2020-09-02_07-45-01","126.0","46.0","52.0","28.0","13","5"
"192_168_4_5-2020-09-29_08-00-01","114.0","53.0","49.0","12.0","13","5"
"192_168_4_5-2020-09-01_15-15-01","1925.0","855.0","907.0","163.0","27","9"
"192_168_4_5-2020-09-22_12-30-01","1594.0","705.0","702.0","187.0","21","5"
"192_168_4_5-2020-09-24_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-26_22-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-27_18-30-01","193.0","43.0","139.0","11.0","21","1"
"192_168_4_5-2020-09-01_08-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-16_10-30-01","26.0","4.0","8.0","14.0","13","1"
"192_168_4_5-2020-09-30_10-45-01","3918.0","1845.0","1773.0","300.0","13","5"
"192_168_4_5-2020-09-27_11-00-01","757.0","362.0","353.0","42.0","23","1"
"192_168_4_5-2020-08-26_09-00-02","751.0","296.0","336.0","119.0","15","3"
"192_168_4_5-2020-09-26_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-02_12-00-01","1243.0","590.0","558.0","95.0","21","3"
"192_168_4_5-2020-08-28_09-15-02","193.0","78.0","84.0","31.0","15","5"
"192_168_4_5-2020-08-24_08-45-01","1202.0","490.0","511.0","201.0","13","3"
"192_168_4_5-2020-09-25_08-45-01","157.0","61.0","68.0","28.0","13","5"
"192_168_4_5-2020-09-17_14-00-01","1171.0","531.0","508.0","132.0","25","7"
"192_168_4_5-2020-09-28_23-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-13_11-00-01","27.0","7.0","13.0","7.0","13","1"
"192_168_4_5-2020-09-06_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-06_12-00-02","1394.0","587.0","700.0","107.0","21","5"
"192_168_4_5-2020-09-24_08-00-01","49.0","21.0","18.0","10.0","15","1"
"192_168_4_5-2020-09-20_14-15-01","1746.0","753.0","751.0","242.0","25","11"
"192_168_4_5-2020-09-02_23-00-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-08_11-30-01","12.0","3.0","1.0","8.0","13","1"
"192_168_4_5-2020-09-28_12-15-02","3216.0","1428.0","1476.0","312.0","25","11"
"192_168_4_5-2020-09-21_08-00-01","29.0","12.0","14.0","3.0","13","1"
"192_168_4_5-2020-09-24_07-45-01","115.0","40.0","60.0","15.0","13","5"
"192_168_4_5-2020-09-12_08-30-01","73.0","32.0","27.0","14.0","15","3"
"192_168_4_5-2020-09-16_12-30-01","790.0","316.0","310.0","164.0","19","1"
"192_168_4_5-2020-09-09_19-00-01","96.0","37.0","41.0","18.0","13","1"
"192_168_4_5-2020-09-12_17-30-01","1757.0","613.0","781.0","363.0","15","5"
"192_168_4_5-2020-08-31_10-00-01","43.0","13.0","18.0","12.0","13","1"
"192_168_4_5-2020-10-02_11-15-01","18.0","4.0","10.0","4.0","13","1"
"192_168_4_5-2020-09-13_09-15-01","39.0","12.0","20.0","7.0","13","1"
"192_168_4_5-2020-09-14_08-45-02","99.0","33.0","48.0","18.0","15","3"
"192_168_4_5-2020-09-07_17-15-01","1305.0","562.0","576.0","167.0","25","11"
"192_168_4_5-2020-09-25_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-18_11-00-01","62.0","15.0","40.0","7.0","13","1"
"192_168_4_5-2020-09-30_20-15-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-08-30_23-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-03_16-45-01","583.0","258.0","259.0","66.0","23","1"
"192_168_4_5-2020-09-27_08-00-01","61.0","25.0","25.0","11.0","15","1"
"192_168_4_5-2020-09-11_15-45-01","2034.0","893.0","949.0","192.0","17","5"
"192_168_4_5-2020-09-22_15-00-02","305.0","143.0","143.0","19.0","21","1"
"192_168_4_5-2020-09-16_21-45-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-17_12-15-01","1203.0","470.0","506.0","227.0","17","3"
"192_168_4_5-2020-09-28_07-30-01","4.0","2.0","2.0","0.0","13","1"
"192_168_4_5-2020-08-27_19-30-01","2561.0","1013.0","1198.0","350.0","15","5"
"192_168_4_5-2020-08-27_15-15-01","769.0","343.0","350.0","76.0","27","9"
"192_168_4_5-2020-09-16_16-30-01","1121.0","414.0","580.0","127.0","15","3"
"192_168_4_5-2020-09-13_21-30-02","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-25_10-30-01","270.0","122.0","125.0","23.0","13","1"
"192_168_4_5-2020-09-29_12-30-01","641.0","282.0","337.0","22.0","21","5"
"192_168_4_5-2020-09-17_13-00-01","433.0","200.0","207.0","26.0","23","1"
"192_168_4_5-2020-08-27_12-30-01","1121.0","500.0","530.0","91.0","25","7"
"192_168_4_5-2020-09-20_14-00-01","902.0","385.0","398.0","119.0","27","9"
"192_168_4_5-2020-09-12_17-45-01","697.0","277.0","352.0","68.0","17","1"
"192_168_4_5-2020-08-30_12-15-01","951.0","444.0","455.0","52.0","25","3"
"192_168_4_5-2020-09-15_18-45-01","511.0","166.0","247.0","98.0","17","3"
"192_168_4_5-2020-10-02_18-30-01","106.0","34.0","59.0","13.0","13","1"
"192_168_4_5-2020-09-10_10-15-01","459.0","215.0","201.0","43.0","13","1"
"192_168_4_5-2020-09-30_16-30-01","943.0","410.0","437.0","96.0","13","3"
"192_168_4_5-2020-09-13_09-30-01","25.0","7.0","11.0","7.0","13","1"
"192_168_4_5-2020-09-08_14-30-01","2365.0","1028.0","1073.0","264.0","27","11"
"192_168_4_5-2020-08-26_17-30-01","1830.0","732.0","773.0","325.0","21","5"
"192_168_4_5-2020-10-01_12-45-01","1758.0","787.0","811.0","160.0","13","5"
"192_168_4_5-2020-09-19_15-30-01","1207.0","496.0","495.0","216.0","23","1"
"192_168_4_5-2020-09-16_16-00-01","66.0","23.0","29.0","14.0","13","1"
"192_168_4_5-2020-09-24_19-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-10-02_23-30-01","0.0","0.0","0.0","0.0","13","1"
"192_168_4_5-2020-09-29_09-15-01","205.0","87.0","87.0","31.0","13","5"
"192_168_4_5-2020-09-30_11-15-01","2019.0","909.0","930.0","180.0","15","3"
"192_168_4_5-2020-09-27_08-45-01","55.0","24.0","24.0","7.0","15","1"
"192_168_4_5-2020-09-07_18-15-01","987.0","349.0","528.0","110.0","13","5"
"192_168_4_5-2020-08-28_08-15-01","32.0","2.0","28.0","2.0","13","1"
"192_168_4_5-2020-09-18_14-15-01","869.0","341.0","371.0","157.0","13","3"
"192_168_4_5-2020-09-04_16-15-01","1053.0","445.0","493.0","115.0","15","3"
"192_168_4_5-2020-08-28_08-45-01","94.0","41.0","34.0","19.0","15","3"
"192_168_4_5-2020-09-09_13-45-01","576.0","260.0","256.0","60.0","27","1"
